token,token_lower,chapter_idx,count
печати,печати,0,1
печать,печать,0,1
печи,печи,0,1
пешего,пешего,2,1
пеший,пеший,1,1
пеших,пеших,1,1
пеших,пеших,2,1
пешки,пешки,2,1
пешком,пешком,1,1
пешком,пешком,2,4
пившие,пившие,0,1
пиеску,пиеску,0,1
пиесы,пиесы,0,1
пик,пик,2,1
пикет,пикет,2,2
пикеты,пикеты,2,1
пикироваться,пикироваться,0,1
пил,пил,0,3
пили,пили,1,2
пили,пили,2,2
пило,пило,0,1
пирами,пирами,2,1
пирамидкой,пирамидкой,2,1
пирожками,пирожками,1,1
пирожное,пирожное,0,2
пирожок,пирожок,1,2
пирушки,пирушки,2,1
пиры,пиры,2,1
писал,писал,0,3
писал,писал,1,4
писал,писал,2,4
писала,писала,0,2
писала,писала,2,1
писали,писали,2,2
писались,писались,2,1
писанием,писанием,0,1
писания,писания,0,1
писанной,писанной,2,1
писанную,писанную,0,1
писарем,писарем,1,1
писарь,писарь,1,3
писарю,писарю,1,1
писаря,писаря,1,1
писать,писать,0,2
писать,писать,2,6
пистолет,пистолет,1,1
пистолета,пистолета,0,1
